userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
User_9830,,I bought the uber one subscription and I did not receive the zomato coupon and moto saver option is gone..,1,0,4.553.10000,29-11-2024 04:24,,,4.553.10000
User_1213,,👍👍👍👍,5,0,,15-12-2024 22:24,,,
User_11131,,Nice,5,0,,26-11-2024 16:20,,,
User_11480,,I love Uber,5,0,4.553.10000,25-11-2024 22:23,,,4.553.10000
User_11848,,"Uber has some issues that they are continually working on, but the product has steadily improved.",4,0,4.553.10000,25-11-2024 06:50,,,4.553.10000
User_7836,,👍,5,0,4.554.10001,02-12-2024 15:43,,,4.554.10001
User_10623,,AWESOME VERY FRIENDLY DRIVER AND EXTREMELY CLEAN CAR,5,0,4.546.10002,27-11-2024 14:41,,,4.546.10002
User_8943,,"Nice app not it is very important app when we travel every time n any where we need this app so it will helpful for us n u ,,❤️❤️❤️❤️❤️",5,0,4.554.10001,30-11-2024 18:06,,,4.554.10001
User_932,,Comfortable ride👌,5,0,4.554.10001,16-12-2024 15:21,,,4.554.10001
User_4722,,ادفع غرامه على اغلاط الساق والتطبيق!!!!,1,0,4.555.10003,08-12-2024 15:50,,,4.555.10003
User_4193,,Good,5,0,,09-12-2024 17:04,,,
User_2231,,"Charged 10e for cancelling a taxi that never showed up. Got it back but I had to chase it. Customer service wouldn't verify me after I confirmed all my details but Uber system was not able to confirm my star rating! Customer service delaying me on the phone, dragging out the conversation so I couldn't book another taxi. Already late by this time. Definitely scrooged this christmas. I couldn't rate the driver that didn't show up either which should be an option.",3,1,4.556.10005,13-12-2024 22:37,,,4.556.10005
User_2651,,Daniel was actually pretty good he was Taco Bell nice sweet understanding,5,0,4.556.10005,13-12-2024 02:14,,,4.556.10005
User_1984,,Very good trip on time and very cooperative driver,5,0,4.556.10005,14-12-2024 12:00,,,4.556.10005
User_8806,,much more convenient then taxi's much quicker to arrive when ride is requested. but they have trouble finding addresses and then I'm charged waiting time.,5,0,4.554.10001,30-11-2024 23:06,,,4.554.10001
User_2473,,NICE ❤️,5,0,4.555.10003,13-12-2024 12:44,,,4.555.10003
User_1433,,The app isn't even loading,1,0,,15-12-2024 13:33,,,
User_10883,,Accurate and gives you information about the driver including a photo so you know who's picking you up. You can even call them to make sure they see you!,4,0,4.553.10000,27-11-2024 01:28,,,4.553.10000
User_5367,,On time drop,5,0,4.553.10000,07-12-2024 07:53,,,4.553.10000
User_4031,,Nice,5,0,,10-12-2024 01:02,,,
User_2214,,"Reliable and safe. Difficult to cancel after accepting promos if a monthly renewal exists. Drawn-our support response periods. Ex. I have been trying to cancel for 3 weeks and have only received 1 support response in that time period. I requested cancellation November 21, and today is December 13. Cancellation is still not processed and I have been charged for this cycle.",2,1,4.555.10003,13-12-2024 23:27,,,4.555.10003
User_11257,,Good,5,0,4.553.10000,26-11-2024 11:12,,,4.553.10000
User_303,,"My Uber drivers, with few exceptions, are amazing people trying to make a living. My Uber experience, on the other hand, absolutely sucks. Been standard jg in the cold for 15 min now. One driver accepted my ride, held me for 11 min, and then simply cancelled. Twelve people have come and gone from the Uber stand, while I wait.",1,0,4.556.10005,17-12-2024 23:16,,,4.556.10005
User_8944,,Very nice aap,5,0,,30-11-2024 18:04,,,
User_10761,,Good,5,0,4.553.10000,27-11-2024 09:28,,,4.553.10000
User_970,,Nice devices,5,0,,16-12-2024 13:29,,,
User_10421,,Good,5,0,4.553.10000,27-11-2024 21:33,,,4.553.10000
User_5414,,"Marius, excellent driver, keen to help in any way he could. Made a tough ride very simple.",5,0,4.554.10001,07-12-2024 04:43,,,4.554.10001
User_210,,Its easy for trip and Osam ..its my first trip in uber.,5,0,4.556.10005,18-12-2024 05:26,,,4.556.10005
User_1934,,😃,5,0,4.555.10003,14-12-2024 14:05,,,4.555.10003
User_11695,,quality full service,5,0,4.552.10000,25-11-2024 13:26,,,4.552.10000
User_651,,Great,5,0,4.556.10005,17-12-2024 05:19,,,4.556.10005
User_11205,,Great experience,5,0,4.553.10000,26-11-2024 13:15,,,4.553.10000
User_9309,,"DESGRAÇA DE APLICATIVO, NESSE PAÍS COMUNISTA NÃO TEMOS MUITAS OPÇÕES.",1,0,4.554.10001,30-11-2024 02:09,,,4.554.10001
User_10142,,Too much concentration on discounts only with alternative payment option. Too much Uber Eats only discounts with practically no ride discounts anymore.,1,0,,28-11-2024 13:08,,,
User_8233,,Nice app,5,0,4.504.10002,01-12-2024 22:41,,,4.504.10002
User_3613,,Not a useful app always expensive.,1,0,4.555.10003,10-12-2024 22:24,,,4.555.10003
User_6817,,Best cab,5,0,,04-12-2024 11:28,,,
User_6022,,Love it,5,0,,05-12-2024 21:46,,,
User_3014,,"Excelent app,very secure and excelent communication between support and user.",5,0,,12-12-2024 08:57,,,
User_11922,,"The app keeps taking more money than what is on the app. Not only that my driver was racist, rude amd discriminatory. I paid almost 100 dollars for trip and they only gave me 7 dollar as compensation. Useless service.",1,0,4.552.10000,25-11-2024 01:11,,,4.552.10000
User_2974,,Bed service very very bad in driver app very good,1,0,,12-12-2024 11:03,,,
User_8106,,"Installed the app to get 5 people to the airport. Picked the Uber XL, confirmed, what do I get? A dude in a 5-seater asking if we are willing to sit 4 people in the back row. No way Uber isn't aware of that, they just don't care.",1,0,4.554.10001,02-12-2024 05:30,,,4.554.10001
User_2318,,"Good for going to places you know well, but often makes navigation errors such as making your driver do an illegal turn, or dropping you physically very close to your ""dropped pin"" destination, but on the wrong side of the river...",3,0,4.556.10005,13-12-2024 19:41,,,4.556.10005
User_1421,,Not getting any response and not available from long time don't have pistol oyher i shoot who made uber app stupid service.,1,0,,15-12-2024 13:56,,,
User_3547,,Багато реклами в шторку лізе,3,0,4.555.10003,11-12-2024 01:59,,,4.555.10003
User_1139,,👍 great,5,0,4.555.10003,16-12-2024 02:56,,,4.555.10003
User_9755,,Nice app,5,0,4.554.10001,29-11-2024 09:31,,,4.554.10001
User_6854,,Good,5,0,4.524.10000,04-12-2024 09:50,,,4.524.10000
User_7793,,Bhai or thodi car badi rakho thankyou,5,0,4.554.10001,02-12-2024 16:53,,,4.554.10001
User_7246,,Never find scheduled cab even booked in 1 day in advance.,1,0,4.554.10001,03-12-2024 16:11,,,4.554.10001
User_2879,,On time. Good driver. Very professional. Nice clean car.,5,0,4.554.10001,12-12-2024 15:45,,,4.554.10001
User_749,,Too good,5,0,4.556.10005,16-12-2024 23:10,,,4.556.10005
User_11352,,"Courteous driver, comfortable journey.",5,0,4.552.10000,26-11-2024 06:12,,,4.552.10000
User_8372,,Great app!,5,0,4.553.10000,01-12-2024 17:50,,,4.553.10000
User_398,,Having to register to see rough estimate is an invasion of privacy,1,0,,17-12-2024 19:25,,,
User_6983,,"Excellent app, ease of mind and drivers are very polite ☺️",5,0,4.554.10001,04-12-2024 01:38,,,4.554.10001
User_10449,,Lovely! No issues. Flawless system.,5,0,,27-11-2024 20:33,,,
User_321,,nice p,5,0,4.555.10003,17-12-2024 22:19,,,4.555.10003
User_3617,,for me uber proved better than rapido,3,0,4.555.10003,10-12-2024 22:15,,,4.555.10003
User_7348,,Awesome experience,5,0,4.554.10001,03-12-2024 11:49,,,4.554.10001
User_10442,,Brilliant,5,0,4.553.10000,27-11-2024 20:53,,,4.553.10000
User_4602,,Good,5,0,4.555.10003,08-12-2024 20:46,,,4.555.10003
User_6605,,They are double charging me I Usually Pay between 15 and $18 from home to work now they wanna charge $39-$40 out of nowhere. I don’t like that and how is uber rating 4.5 when every reviewer is less than 2 stars?,1,0,4.310.10000,04-12-2024 19:27,,,4.310.10000
User_4094,,"really poor service at such a busy time drivers are ignoring requests for rides in order to get the more expensive option and THEN try and acceptthe ride to attend. while I appreciate times can be busy, to have NO ONE pick up is ridiculous. I have never waited an hr for an uber, even in busy times, since I started using them and this is poor customer service.",2,0,4.555.10003,09-12-2024 21:37,,,4.555.10003
User_7589,,Worst day ever went to work in a hurry got on ubber there was pee on the seat were I sat down so disgusting 😭😤,1,1,4.446.10002,02-12-2024 23:32,,,4.446.10002
User_10412,,Comfortable,5,0,4.553.10000,27-11-2024 21:50,,,4.553.10000
User_11478,,good,5,0,4.546.10002,25-11-2024 22:23,,,4.546.10002
User_3886,,"I dont know why the price of uber was change,, when i was booking the uber, its only 71 sr. And when i arive the location the price was change,, its already 82? Please thats not good.. Its verry disappointed..!!!!!",2,0,4.541.10003,10-12-2024 10:43,,,4.541.10003
User_11177,,Nice app for trip,5,0,,26-11-2024 14:31,,,
User_9164,,the driver arrived on time and was very courteous,5,0,4.554.10001,30-11-2024 09:54,,,4.554.10001
User_764,,This ener man as soon as I got in his car at my house on the last ride I said did the payment go through and he said yes so I locked my card I've had hackers trying to use my Uber and Lyft my bank cards I can't get in my credit karma I have no emails now . So the line was a tiny bit long not much and I get home check my Uber and was a charge for wainting which I new nothing off I just wanted to make my sure I locked my card and he said nothing about another ride home cost at all and when I Uber,1,0,4.556.10005,16-12-2024 22:30,,,4.556.10005
User_6676,,Good experience safe ride,5,0,4.554.10001,04-12-2024 16:52,,,4.554.10001
User_6162,,Best Uber app,5,0,4.554.10001,05-12-2024 15:49,,,4.554.10001
User_11833,,This is the 2nd times I've had uber charge me twice. The first time it was 6$ for using ubrr package. Now im being charged 30$ 2 times for 1 ride and can't get ahold of anyone,1,0,4.546.10002,25-11-2024 07:38,,,4.546.10002
User_10923,,Good,4,0,,26-11-2024 23:41,,,
User_9741,,Do not have frequency of cabs or autos even in crowded residential areas. It keeps finding driver even if I close my app.,1,0,4.554.10001,29-11-2024 10:03,,,4.554.10001
User_8328,,Perfect,5,0,4.554.10001,01-12-2024 19:15,,,4.554.10001
User_3033,,Worst drivers,1,0,4.555.10003,12-12-2024 07:26,,,4.555.10003
User_5095,,سائق محترم جدا,5,0,4.555.10003,07-12-2024 20:39,,,4.555.10003
User_6357,,Terrible customer service. They charge when the restaurant doesn't have your items. Uninstall and use doordash,1,0,4.554.10001,05-12-2024 07:15,,,4.554.10001
User_10743,,Sabse best service,5,0,4.552.10000,27-11-2024 10:03,,,4.552.10000
User_1665,,Best driver,5,0,4.525.10001,15-12-2024 00:23,,,4.525.10001
User_3132,,Great services and great people,5,0,,12-12-2024 00:41,,,
User_8126,,Good,5,0,4.553.10000,02-12-2024 04:06,,,4.553.10000
User_473,,Sometimes the price just sky rockets,4,0,,17-12-2024 16:32,,,
User_3994,,very nice,5,0,4.555.10003,10-12-2024 03:30,,,4.555.10003
User_11513,,Pathetic service,1,0,4.553.10000,25-11-2024 21:08,,,4.553.10000
User_3026,,It shows price than increase after ride,2,0,4.553.10000,12-12-2024 07:55,,,4.553.10000
User_11713,,Friendly Driver,5,0,4.538.10000,25-11-2024 12:31,,,4.538.10000
User_4679,,Nice,5,0,,08-12-2024 17:28,,,
User_4649,,It's good,5,0,,08-12-2024 18:51,,,
User_10101,,Good,5,0,4.554.10001,28-11-2024 14:42,,,4.554.10001
User_7065,,Good,5,0,4.554.10001,03-12-2024 22:14,,,4.554.10001
User_6786,,Good,5,0,4.554.10001,04-12-2024 12:42,,,4.554.10001
User_3834,,Good service,5,0,4.555.10003,10-12-2024 13:08,,,4.555.10003
User_2995,,Charged $200 for a cleaning fee for a mess I didn't make. Didn't have food or drink to make a mess in the first place. Never using Uber ever again.,1,0,4.555.10003,12-12-2024 09:45,,,4.555.10003
User_1399,,good 👍,5,0,4.556.10005,15-12-2024 14:47,,,4.556.10005
User_4731,,Take extra amount after dropping at destination,1,0,4.555.10003,08-12-2024 15:21,,,4.555.10003
User_1351,,Great and helpful.,5,0,4.556.10005,15-12-2024 16:46,,,4.556.10005
User_11256,,Excellent app,5,0,4.553.10000,26-11-2024 11:16,,,4.553.10000
User_5354,,Good app it has taxis and many more. Yesterday we should go to secundrabad station urgently . Their taxi took us very fast to the station before the train started to move.,5,0,4.526.10000,07-12-2024 08:19,,,4.526.10000
User_5120,,Good,5,0,4.555.10003,07-12-2024 19:50,,,4.555.10003
User_1697,,nice 👍🙂 thanks 🙏 Uber ❣️💞,5,0,4.556.10005,14-12-2024 23:22,,,4.556.10005
User_251,,Thank you,5,0,4.556.10005,18-12-2024 01:40,,,4.556.10005
User_5524,,My personal experience was very bad with uber and waiting time is tooooo long they should have to focus and not waste time for others,1,0,4.552.10000,06-12-2024 22:35,,,4.552.10000
User_1883,,Gud driver,5,0,4.556.10005,14-12-2024 15:53,,,4.556.10005
User_10053,,Amazing,5,0,4.553.10000,28-11-2024 16:38,,,4.553.10000
User_4783,,"খুব ভালো,,,,",5,0,4.555.10003,08-12-2024 13:02,,,4.555.10003
User_5210,,Good,4,0,4.554.10001,07-12-2024 16:13,,,4.554.10001
User_8681,,On time very helpful,5,0,4.554.10001,01-12-2024 05:44,,,4.554.10001
User_5544,,Very nice 👌,5,0,4.555.10003,06-12-2024 22:00,,,4.555.10003
User_11360,,very good service,5,0,4.553.10000,26-11-2024 05:14,,,4.553.10000
User_7578,,Good,5,0,4.554.10001,02-12-2024 23:55,,,4.554.10001
User_9803,,Good,5,0,4.554.10001,29-11-2024 06:34,,,4.554.10001
User_11321,,Wonderful 👍,5,0,4.553.10000,26-11-2024 08:25,,,4.553.10000
User_2980,,V good,5,0,4.555.10003,12-12-2024 10:41,,,4.555.10003
User_5130,,Price high,3,0,,07-12-2024 19:18,,,
User_10846,,Very unfortunate I use this app to get to work and the app keeps cancelling the ride I was so excited to use it then boom complete disappointment,1,0,4.553.10000,27-11-2024 04:07,,,4.553.10000
User_8146,,Uber thnx and always pick & drop on time,5,0,4.554.10001,02-12-2024 02:30,,,4.554.10001
User_10063,,Very good service and less fare.,5,0,4.548.10001,28-11-2024 16:11,,,4.548.10001
User_7412,,very good 💯👍,5,0,4.554.10001,03-12-2024 09:06,,,4.554.10001
User_2442,,The drivers and cars are nice and clean. The app is useless with its double charges that result in having to block a banking card just to stop incurring fraudulent costs,1,0,4.556.10005,13-12-2024 14:10,,,4.556.10005
User_8898,,it was excellent,5,0,4.554.10001,30-11-2024 19:33,,,4.554.10001
User_8663,,Excellent service!,5,0,4.554.10001,01-12-2024 06:52,,,4.554.10001
User_6800,,Good,5,0,4.554.10001,04-12-2024 12:07,,,4.554.10001
User_10688,,Good,5,0,,27-11-2024 11:49,,,
User_9782,,nice,5,0,4.554.10001,29-11-2024 07:56,,,4.554.10001
User_11293,,"I always book my ride by using this app since last 10 years, but unfortunately due to some booking problem I have deleated the app and downloaded once again today ....!",5,0,4.553.10000,26-11-2024 09:51,,,4.553.10000
User_9152,,Good,4,0,4.553.10000,30-11-2024 10:26,,,4.553.10000
User_2495,,Nice,5,0,4.555.10003,13-12-2024 11:45,,,4.555.10003
User_9002,,Bahut acha app,5,0,4.554.10001,30-11-2024 16:01,,,4.554.10001
User_8828,,حرامية و بكون طالعه الرحلة بسعر اول م اوصل الاقي سعر تاني قد اللي طلبته مرتين عشان السواقين بيشغلو دماغهم و يفضلو يلفو بيا و يعطلوني عن مشواري و ياخدو فلوس اكتر عشان بيحسب الطريق بالكيلو، طب انا مالي يعني، ابليكيشن مقرف,1,0,4.546.10002,30-11-2024 22:10,,,4.546.10002
User_10046,,Good,5,0,4.553.10000,28-11-2024 17:02,,,4.553.10000
User_7822,,Good experience,5,0,4.554.10001,02-12-2024 16:10,,,4.554.10001
User_4812,,Costly compared to others,4,0,4.555.10003,08-12-2024 11:16,,,4.555.10003
User_11638,,"Sometimes when ordering a ride the questions the app asks in terms of destinations do not pin correctly. Otherwise, when set up correctly, the at works quite well.",3,0,4.551.10000,25-11-2024 16:13,,,4.551.10000
User_4508,,Good price good cars good drivers.thank you Uber,5,0,4.555.10003,09-12-2024 00:31,,,4.555.10003
User_9396,,Good,5,0,,29-11-2024 22:31,,,
User_5979,,I just had such a wonderful driver. She made my day!!,5,0,4.554.10001,05-12-2024 23:33,,,4.554.10001
User_2325,,Best Experience,5,0,,13-12-2024 19:32,,,
User_2388,,Nic,5,0,4.556.10005,13-12-2024 17:13,,,4.556.10005
User_8281,,Good,5,0,4.552.10000,01-12-2024 21:06,,,4.552.10000
User_3651,,"Fraud App, money was paid in cash to driver, but this app is again asking to pay and while booking new trip it adds the previous amount again. VERY FRAUD",1,0,4.555.10003,10-12-2024 20:39,,,4.555.10003
User_2452,,good 👍💫,5,0,4.555.10003,13-12-2024 13:42,,,4.555.10003
User_9139,,Fare & service both are fabulous 👌,5,0,4.554.10001,30-11-2024 10:53,,,4.554.10001
User_7682,,nice,5,0,,02-12-2024 20:47,,,
User_5577,,good and peaceful,5,0,,06-12-2024 20:45,,,
User_9280,,Lovely lady . V chatty with 4 old gits on it 👍,5,0,,30-11-2024 03:33,,,
User_7528,,Excellent,5,0,4.553.10000,03-12-2024 01:56,,,4.553.10000
User_2846,,Best,5,0,4.555.10003,12-12-2024 17:16,,,4.555.10003
User_3387,,Great and easy,5,0,4.555.10003,11-12-2024 12:44,,,4.555.10003
User_10117,,Perfect,5,0,4.553.10000,28-11-2024 14:09,,,4.553.10000
User_6561,,When every other company denied for the location Uber help me for the ride kudos,5,0,4.554.10001,04-12-2024 20:52,,,4.554.10001
User_5566,,"This app is absolutely the worst. Everytime I use it, nothing goes well. Either the taxi teleports everywhere, it randomly cancels, the taxi won't even be in the same town as me, the timer increases out of nowhere and at one point, one of the drivers literally stopped and went shopping while I'm out here waiting. I'd rather take a bus or any other type of transport instead because saying Uber is terrible is being generous. Don't use this app unless you enjoy having problems every day.",1,0,,06-12-2024 21:11,,,
User_5337,,"I hadn't used Uber for quite some time. My driver was great! The map directions weren't so good, but he kept looking and eventually found the hotel. Thanks so much.",5,0,4.555.10003,07-12-2024 09:27,,,4.555.10003
User_248,,Acc,5,0,,18-12-2024 01:58,,,
User_4127,,Would give a lower rating if I could. Company takes advantage of drivers while continually providing terrible support/ service for what's listed as premium service. Go to Lyft Uber blows.,1,0,4.555.10003,09-12-2024 19:50,,,4.555.10003
User_1795,,Very godd,5,0,4.556.10005,14-12-2024 19:36,,,4.556.10005
User_1479,,"Surge Pricing based ride shares, and also ads when you're waiting for a ride you paid for. Not kidding: got a full spread Coke ad AFTER PAYING for a ride no less. The ad remained present until the app cancelled my ride suddenly because prices ""went up"" due to demand. Silicon Valley is a pestilence on society.",1,1,,15-12-2024 12:11,,,
User_10135,,Amazing,5,0,4.546.10002,28-11-2024 13:25,,,4.546.10002
User_11868,,Some time high prices,4,0,4.553.10000,25-11-2024 05:25,,,4.553.10000
User_4010,,Very helpful,5,0,4.555.10003,10-12-2024 02:04,,,4.555.10003
User_10165,,Great Service.,5,0,,28-11-2024 12:04,,,
User_562,,Excellent. Hassle free,5,0,4.556.10005,17-12-2024 12:11,,,4.556.10005
User_7488,,Very safe and comfortable,5,0,4.554.10001,03-12-2024 04:37,,,4.554.10001
User_11911,,Very good,5,0,4.553.10000,25-11-2024 01:41,,,4.553.10000
User_3244,,Good experience,4,0,4.555.10003,11-12-2024 19:41,,,4.555.10003
User_8579,,Very nice man,5,0,,01-12-2024 10:56,,,
User_9322,,Los tiempos son 100% engañosos. Te dan un aproximado y los continúan alargando constantemente.,1,0,4.553.10000,30-11-2024 01:21,,,4.553.10000
User_8447,,Easy to use App,5,0,4.554.10001,01-12-2024 15:25,,,4.554.10001
User_10056,,Mind-blowing service,5,0,4.554.10001,28-11-2024 16:31,,,4.554.10001
User_8911,,Good,5,0,4.554.10001,30-11-2024 19:08,,,4.554.10001
User_7768,,On time and very respectful,5,0,4.554.10001,02-12-2024 17:44,,,4.554.10001
User_4149,,Ok,5,0,4.555.10003,09-12-2024 18:49,,,4.555.10003
User_1002,,Is quite good .any offer is there now.,5,0,4.556.10005,16-12-2024 11:41,,,4.556.10005
User_6346,,This app is not good waitting too much time,1,0,4.554.10001,05-12-2024 08:01,,,4.554.10001
User_6105,,"My driver picked me up, and dropped me at less than 1 km saying he won't accept online payment to Uber Uber, he himself toldme he didn't want online payment as hos uber account was jn negative. I pay all my rides online, for such a driver ubercharged me Rs 60. What for? Dont you check where he droped me? Dont you check who cancelled? Why should i pay for no mistake of mine There's no way one can contact customer care. Theres no way one can raise a complaint",1,0,4.554.10001,05-12-2024 18:21,,,4.554.10001
User_10831,,It's so difficult to find how to add a tip. I've been tapping in circles for minutes now trying to tip my delivery driver. Still haven't found it,3,0,4.553.10000,27-11-2024 05:39,,,4.553.10000
User_9147,,Very good service,5,0,4.554.10001,30-11-2024 10:39,,,4.554.10001
User_5800,,Always reliable,5,0,4.555.10003,06-12-2024 11:15,,,4.555.10003
User_862,,Pathetic app not reliable at all. It does not get you the ride when you need the most. On all prime locations it doesnt work. Worst experience.,1,0,4.530.10000,16-12-2024 18:47,,,4.530.10000
User_5613,,Good service,5,0,4.555.10003,06-12-2024 19:32,,,4.555.10003
User_7754,,Worst app never work on time,1,0,4.551.10000,02-12-2024 18:11,,,4.551.10000
User_3079,,27 dollara for 3 miles. Used to get 25 miles for 10bucks. Boycott UBER,1,0,4.555.10003,12-12-2024 04:03,,,4.555.10003
User_3851,,Nice,5,0,4.555.10003,10-12-2024 12:09,,,4.555.10003
User_2627,,Great driver,5,0,4.556.10005,13-12-2024 03:58,,,4.556.10005
User_592,,Nice and attractive,5,0,4.556.10005,17-12-2024 10:01,,,4.556.10005
User_8400,,"worst app in whole cab driving app. this app charges more than 300 rupee to change the destination only for 100 meters away from previous destination. and the driver's doesn't even care about the complaints ""hanji krdo aap humari complaint"". and this is just worst application.",1,0,,01-12-2024 16:56,,,
User_3282,,I got a refund on a bad driver. Thank you uber,5,0,4.555.10003,11-12-2024 17:54,,,4.555.10003
User_1864,,Great,5,0,4.556.10005,14-12-2024 16:50,,,4.556.10005
User_5391,,"Been using Uber for years and it used to not be so bad, but it's just awful now. Rides that used to cost me $10 now cost $20, seems like no matter what time or day it is they attempt to push predatory tactics to force you into paying more money. 2pm on a Tuesday? It's busier than usual! My 10 min ride to work is now $50 for the next hour! 10-15 wait time? Nope, the only person in the entire city who's available is 35 mins away, apparently, unless I spend extra money for ""priority pickup.""",2,1,4.554.10001,07-12-2024 06:23,,,4.554.10001
User_3469,,Always works for me so i dont have to worrie about shopping just reach for the app an its all you want.,5,0,4.548.10001,11-12-2024 08:07,,,4.548.10001
User_5711,,Easy to use app.,5,0,4.555.10003,06-12-2024 15:03,,,4.555.10003
User_180,,"Really wonderful service, driver went out of his was to help me. I had a crutch and a box of groceries and he went above and beyond to help me get in and out (I hadn't ordered an Assist ride). Great interesting conversation Thank you",5,0,4.556.10005,18-12-2024 07:43,,,4.556.10005
User_7712,,"It worked great TWICE, then, it said that PayPal wasn't an acceptable payment. I tried entering a debit card in the UBER app, directly and it wouldn't take it either. 12-2-24 edit It works great. Out of about 60 rides in the last few months, only 1 driver did a no show, and I did a reverse charge through my bank. But, like today, the driver was very nice and safe. Nirebi is a gem. Thanks.",5,5,4.554.10001,02-12-2024 19:53,,,4.554.10001
User_8998,,انسان محترم وذوق جدا,5,0,4.553.10000,30-11-2024 16:08,,,4.553.10000
User_6333,,Every time is good for passenger,4,0,4.554.10001,05-12-2024 08:32,,,4.554.10001
User_6330,,"Very bad type of driver they have,my training gone Miss for his mistake... Very very bad.",1,0,4.554.10001,05-12-2024 08:42,,,4.554.10001
User_2755,,Uber is better than rapido more options,5,0,,12-12-2024 21:16,,,
User_33,,Superb,5,0,4.556.10005,18-12-2024 15:51,,,4.556.10005
User_7563,,Very good,5,0,4.554.10001,03-12-2024 00:35,,,4.554.10001
User_3307,,Good,5,0,4.555.10003,11-12-2024 16:46,,,4.555.10003
User_8953,,"There's no response and no way to reach as sometimes their drivers go off the route and take longer route for their own interest and on putting feedback, there's no response from uber",1,0,4.554.10001,30-11-2024 17:42,,,4.554.10001
User_1766,,Nice,5,0,4.554.10001,14-12-2024 20:28,,,4.554.10001
User_5513,,Good experience,5,0,4.555.10003,06-12-2024 22:57,,,4.555.10003
User_4024,,Convenient of course,5,0,,10-12-2024 01:22,,,
User_6827,,"Althought It's convenient to use this app, yet, at times, the navigational aspect is not up to date. It takes you from a much longer route making you reach the destination very late than it should have been actually",3,0,4.554.10001,04-12-2024 11:01,,,4.554.10001
User_7448,,Great ride,5,0,4.554.10001,03-12-2024 07:13,,,4.554.10001
User_6911,,77 dollars to go to my court house which is two miles away the old cab companies would charge 15 this seem like money grab company,1,0,4.554.10001,04-12-2024 06:28,,,4.554.10001
User_1904,,Good app,5,0,4.556.10005,14-12-2024 15:19,,,4.556.10005
User_7116,,sometimes it is the most irritating thing when waiting for more than 9 minutes. And it also provide nice rides. it is a 4 on 10 thing,2,0,4.554.10001,03-12-2024 20:04,,,4.554.10001
User_9367,,Good 👍😊,5,0,4.550.10001,29-11-2024 23:37,,,4.550.10001
User_6883,,Very comfort and economy ride,4,0,4.553.10000,04-12-2024 08:10,,,4.553.10000
User_6961,,Sooooo thankful for Uber!!! Gets me to work and Wal-Mart when there's no one else to ask! Safely❣️,5,0,4.554.10001,04-12-2024 03:13,,,4.554.10001
User_9443,,Good,5,0,4.553.10000,29-11-2024 21:11,,,4.553.10000
User_2929,,Very nice,5,0,4.555.10003,12-12-2024 13:13,,,4.555.10003
User_9669,,Good,5,0,4.552.10000,29-11-2024 12:42,,,4.552.10000
User_2174,,Using this app made me have an existential crisis. Genuinely believed that machines may have taken over.,1,0,4.556.10005,14-12-2024 01:20,,,4.556.10005
User_7826,,Good,4,0,4.554.10001,02-12-2024 16:03,,,4.554.10001
User_3997,,Great aevice,5,0,4.555.10003,10-12-2024 03:15,,,4.555.10003
User_5076,,Worst Service according to me,1,0,,07-12-2024 21:26,,,
User_900,,"My money was taken for scheduling a ride, which wasn't delivered. I requested for a refund. It's more than 3 weeks now, no refund, no money on my Uber cash, the customer support on the app keeps archiving my messages when it has not resolved. Three different chats have been archived concerning this matter and they are so nonchalant about it.",1,0,4.556.10005,16-12-2024 16:53,,,4.556.10005
User_8305,,Good,5,0,4.554.10001,01-12-2024 20:06,,,4.554.10001
User_6874,,Very nice experience,5,0,4.554.10001,04-12-2024 08:31,,,4.554.10001
User_10640,,Very nice in capital region.,4,0,4.552.10000,27-11-2024 14:09,,,4.552.10000
User_9188,,So much nice to travel big cities,5,0,4.547.10001,30-11-2024 09:03,,,4.547.10001
User_9453,,GPS messes up. Switches pick up and destination spots. No customer services.,2,0,4.553.10000,29-11-2024 20:50,,,4.553.10000
User_3470,,Best people solution app,5,0,4.555.10003,11-12-2024 08:04,,,4.555.10003
User_4879,,Top,5,0,4.554.10001,08-12-2024 08:06,,,4.554.10001
User_1006,,"Very bad service on banglore. And a very bad facility of too much let accepting driver and after complete journey they are charged extra fees . So, I'm suggest it avoid uber strictly",1,0,4.554.10001,16-12-2024 11:37,,,4.554.10001
User_7054,,Bad experience this aap,1,0,,03-12-2024 22:41,,,
User_5805,,Good app,5,0,4.555.10003,06-12-2024 11:03,,,4.555.10003
User_4498,,Excellent Customer service,5,0,4.555.10003,09-12-2024 01:00,,,4.555.10003
User_3883,,Nice,5,0,4.555.10003,10-12-2024 10:46,,,4.555.10003
User_92,,Auto service is very bad,2,0,,18-12-2024 12:52,,,
User_5523,,Uber driver service is very bad Uber auto driver night demanding extra money & behaviour very rood.,1,0,4.554.10001,06-12-2024 22:38,,,4.554.10001
User_10993,,Please add all key icons on the map while trip is active love the new features,4,0,4.553.10000,26-11-2024 21:04,,,4.553.10000
User_2157,,Excellent,3,0,4.556.10005,14-12-2024 02:42,,,4.556.10005
User_6232,,Worst experience almost 3 to 4 cab drivers cancelled the can again and again not going to use this aap again location fetching is also not acurate and fast,1,0,,05-12-2024 12:58,,,
User_8249,,Worest service since 1 hour not getting cab,1,0,4.550.10001,01-12-2024 22:10,,,4.550.10001
User_9434,,Very good. Driver was courteous and driving safely.,5,0,4.553.10000,29-11-2024 21:23,,,4.553.10000
User_6075,,Very good service,5,0,4.554.10001,05-12-2024 19:37,,,4.554.10001
